TransactionID,Date,CustomerID,CustomerName,AgeGroup,Gender,Region,Country,City,ProductID,ProductName,Category,Quantity,SalesAmount,CostPrice,Profit,DiscountPercent,PaymentMode,SalesChannel
T12276,2024-04-02,C2375,Michael Ross,18-25,Male,Asia,UAE,Abu Dhabi,P402,Monitor,Electronics,2,918,697.4,220.6,0.23,Debit Card,In-Store
T12277,2024-02-21,C2376,Rohan Gupta,26-35,Male,North America,USA,Seattle,P101,Laptop,Electronics,2,3420,2819.69,600.31,0.03,Net Banking,In-Store
T12278,2024-02-21,C2377,Michael Ross,18-25,Other,Asia,UAE,Abu Dhabi,P205,Headphones,Accessories,3,3105,2783.57,321.43,0.1,Debit Card,Online
T12279,2024-03-12,C2378,Natalie Reed,18-25,Female,Europe,France,Paris,P205,Headphones,Accessories,3,2655,2318.33,336.67,0.24,Net Banking,In-Store
T12280,2024-02-26,C2379,Jake Turner,26-35,Female,Asia,India,Mumbai,P520,Microwave Oven,Appliances,2,554,455.77,98.23,0.19,Cash,Online
T12281,2024-01-14,C2380,Ethan Wilson,26-35,Other,Asia,India,Delhi,P112,Mobile Phone,Electronics,2,1154,964.68,189.32,0.0,Cash,Online
T12282,2024-04-19,C2381,Natalie Reed,18-25,Male,Africa,South Africa,Cape Town,P303,Washing Machine,Appliances,2,1770,1210.93,559.07,0.18,Debit Card,In-Store
T12283,2024-01-19,C2382,Maria Gomez,36-50,Other,Africa,Egypt,Cairo,P520,Microwave Oven,Appliances,4,7580,5752.84,1827.16,0.07,Net Banking,In-Store
T12284,2024-04-26,C2383,Priya Nair,18-25,Female,South America,Brazil,São Paulo,P101,Laptop,Electronics,1,700,626.84,73.16,0.01,UPI,Online
T12285,2024-03-03,C2384,Maria Gomez,26-35,Other,North America,Mexico,Mexico City,P112,Mobile Phone,Electronics,4,5948,3795.3,2152.7,0.23,UPI,In-Store
T12286,2024-03-01,C2385,Sonia Patel,26-35,Female,Europe,Germany,Berlin,P303,Washing Machine,Appliances,4,5520,4173.42,1346.58,0.14,Debit Card,In-Store
T12287,2024-04-11,C2386,John Carter,50+,Male,Europe,Italy,Rome,P303,Washing Machine,Appliances,1,495,352.48,142.52,0.17,UPI,Online
T12288,2024-01-05,C2387,Sonia Patel,50+,Other,Africa,Kenya,Nairobi,P402,Monitor,Electronics,3,5727,4494.08,1232.92,0.17,UPI,Online
T12289,2024-01-27,C2388,Jake Turner,36-50,Male,North America,Mexico,Mexico City,P520,Microwave Oven,Appliances,2,2562,1629.64,932.36,0.18,Credit Card,Online
T12290,2024-02-20,C2389,John Carter,26-35,Male,Europe,Germany,Munich,P303,Washing Machine,Appliances,2,1390,1063.83,326.17,0.18,Credit Card,Online
T12291,2024-03-10,C2390,John Carter,50+,Male,Asia,Singapore,Singapore,P112,Mobile Phone,Electronics,3,5892,5163.28,728.72,0.08,Credit Card,Online
T12292,2024-03-29,C2391,Aditi Sharma,36-50,Male,Europe,Italy,Milan,P520,Microwave Oven,Appliances,3,2604,2087.52,516.48,0.05,UPI,Online
T12293,2024-02-17,C2392,Aditi Sharma,18-25,Female,Europe,UK,Manchester,P205,Headphones,Accessories,4,5796,4706.15,1089.85,0.12,Cash,Online
T12294,2024-02-03,C2393,Jake Turner,26-35,Male,Europe,UK,London,P402,Monitor,Electronics,4,2524,1819.02,704.98,0.2,Net Banking,Online
T12295,2024-02-22,C2394,Aditi Sharma,36-50,Other,South America,Argentina,Buenos Aires,P112,Mobile Phone,Electronics,3,3897,2912.7,984.3,0.18,Debit Card,Online
T12296,2024-03-21,C2395,Lucas Brown,50+,Other,Africa,South Africa,Johannesburg,P205,Headphones,Accessories,3,3885,2754.3,1130.7,0.01,Debit Card,In-Store
T12297,2024-01-19,C2396,Natalie Reed,18-25,Female,Africa,Egypt,Cairo,P101,Laptop,Electronics,2,3880,3476.52,403.48,0.15,Credit Card,Online
T12298,2024-01-28,C2397,John Carter,50+,Female,Africa,Egypt,Cairo,P520,Microwave Oven,Appliances,2,662,493.8,168.2,0.07,UPI,Online
T12299,2024-02-26,C2398,Emily Clark,36-50,Male,North America,USA,Seattle,P112,Mobile Phone,Electronics,2,1380,925.71,454.29,0.18,Credit Card,In-Store
T12300,2024-03-25,C2399,Natalie Reed,50+,Other,South America,Chile,Santiago,P101,Laptop,Electronics,4,7464,6422.69,1041.31,0.07,Cash,In-Store
T12301,2024-04-16,C2400,Sarah Miller,26-35,Female,South America,Argentina,Buenos Aires,P101,Laptop,Electronics,3,3498,3143.8,354.2,0.07,Credit Card,Online
T12302,2024-02-02,C2401,Daniel Wong,26-35,Female,Europe,UK,Manchester,P205,Headphones,Accessories,4,6624,4381.21,2242.79,0.08,Cash,Online
T12303,2024-01-10,C2402,Ethan Wilson,18-25,Male,North America,Mexico,Mexico City,P112,Mobile Phone,Electronics,3,4167,2669.19,1497.81,0.17,Debit Card,Online
T12304,2024-03-22,C2403,Emily Clark,50+,Male,Africa,Kenya,Nairobi,P112,Mobile Phone,Electronics,2,3606,2572.3,1033.7,0.08,Debit Card,In-Store
T12305,2024-03-28,C2404,Maria Gomez,50+,Other,Africa,Egypt,Cairo,P303,Washing Machine,Appliances,1,1998,1611.79,386.21,0.14,Credit Card,Online
T12306,2024-04-05,C2405,Daniel Wong,18-25,Female,Europe,Germany,Munich,P205,Headphones,Accessories,2,1880,1357.78,522.22,0.23,Cash,Online
T12307,2024-01-13,C2406,Sonia Patel,50+,Female,Europe,Italy,Milan,P402,Monitor,Electronics,2,1580,1313.47,266.53,0.11,Credit Card,In-Store
T12308,2024-01-01,C2407,Daniel Wong,36-50,Male,Asia,Singapore,Singapore,P101,Laptop,Electronics,3,798,551.92,246.08,0.04,Credit Card,Online
T12309,2024-03-24,C2408,Priya Nair,26-35,Male,Europe,Germany,Munich,P101,Laptop,Electronics,3,5691,4996.5,694.5,0.22,Net Banking,Online
T12310,2024-01-12,C2409,Michael Ross,18-25,Female,Europe,Germany,Berlin,P303,Washing Machine,Appliances,1,1889,1420.46,468.54,0.14,Debit Card,Online
T12311,2024-04-20,C2410,Rohan Gupta,18-25,Male,North America,USA,Chicago,P101,Laptop,Electronics,4,7960,6527.36,1432.64,0.22,Net Banking,In-Store
T12312,2024-02-23,C2411,Natalie Reed,18-25,Other,Europe,UK,Manchester,P101,Laptop,Electronics,2,1648,1112.01,535.99,0.09,Net Banking,In-Store
T12313,2024-03-30,C2412,Michael Ross,50+,Female,North America,USA,Chicago,P205,Headphones,Accessories,3,1758,1244.42,513.58,0.03,Net Banking,Online
T12314,2024-03-26,C2413,Meera Iyer,18-25,Male,South America,Brazil,Rio,P112,Mobile Phone,Electronics,3,1317,791.98,525.02,0.08,Cash,Online
T12315,2024-03-11,C2414,Emily Clark,18-25,Male,North America,USA,Seattle,P101,Laptop,Electronics,1,814,632.58,181.42,0.02,Cash,Online
T12316,2024-02-01,C2415,Sarah Miller,18-25,Female,Asia,India,Mumbai,P303,Washing Machine,Appliances,1,108,94.26,13.74,0.03,Cash,Online
T12317,2024-03-26,C2416,Daniel Wong,50+,Other,North America,Canada,Toronto,P402,Monitor,Electronics,2,2600,2113.94,486.06,0.17,Cash,In-Store
T12318,2024-01-24,C2417,Sarah Miller,26-35,Female,Africa,Egypt,Cairo,P112,Mobile Phone,Electronics,2,1916,1410.13,505.87,0.17,Credit Card,In-Store
T12319,2024-01-03,C2418,Priya Nair,26-35,Other,South America,Brazil,Rio,P520,Microwave Oven,Appliances,1,342,265.82,76.18,0.23,Credit Card,Online
T12320,2024-02-21,C2419,Daniel Wong,36-50,Female,Asia,UAE,Abu Dhabi,P112,Mobile Phone,Electronics,3,5895,4957.12,937.88,0.18,Cash,In-Store
T12321,2024-04-25,C2420,Maria Gomez,18-25,Male,North America,Mexico,Monterrey,P520,Microwave Oven,Appliances,4,4036,3462.71,573.29,0.06,Cash,In-Store
T12322,2024-02-09,C2421,Rohan Gupta,50+,Male,Asia,India,Bengaluru,P112,Mobile Phone,Electronics,3,5694,3976.1,1717.9,0.05,Debit Card,In-Store
T12323,2024-01-31,C2422,Sarah Miller,18-25,Female,Africa,South Africa,Johannesburg,P205,Headphones,Accessories,3,4929,4290.46,638.54,0.01,UPI,In-Store
T12324,2024-03-23,C2423,John Carter,50+,Other,North America,Canada,Vancouver,P303,Washing Machine,Appliances,3,1905,1518.54,386.46,0.09,UPI,Online
T12325,2024-02-17,C2424,Emily Clark,36-50,Male,Africa,Egypt,Cairo,P303,Washing Machine,Appliances,1,1400,866.34,533.66,0.2,Net Banking,Online
T12326,2024-03-15,C2425,Emily Clark,26-35,Male,Europe,Germany,Munich,P520,Microwave Oven,Appliances,3,3306,2567.71,738.29,0.13,UPI,Online
T12327,2024-02-17,C2426,Lucas Brown,18-25,Male,North America,USA,New York,P520,Microwave Oven,Appliances,2,3592,2191.46,1400.54,0.04,UPI,In-Store
T12328,2024-04-18,C2427,Maria Gomez,26-35,Female,South America,Chile,Santiago,P402,Monitor,Electronics,1,979,685.95,293.05,0.24,Net Banking,Online
T12329,2024-01-16,C2428,Priya Nair,36-50,Female,South America,Argentina,Buenos Aires,P402,Monitor,Electronics,3,5448,4593.26,854.74,0.2,UPI,Online
T12330,2024-03-16,C2429,Sonia Patel,36-50,Other,South America,Argentina,Buenos Aires,P205,Headphones,Accessories,1,811,650.17,160.83,0.22,Net Banking,Online
T12331,2024-03-25,C2430,Priya Nair,50+,Female,North America,Canada,Toronto,P520,Microwave Oven,Appliances,2,3210,2593.56,616.44,0.02,Debit Card,Online
T12332,2024-03-09,C2431,Jake Turner,18-25,Male,North America,USA,Chicago,P520,Microwave Oven,Appliances,1,1838,1563.98,274.02,0.21,UPI,Online
T12333,2024-02-09,C2432,Rohan Gupta,26-35,Other,North America,Mexico,Mexico City,P101,Laptop,Electronics,2,3942,2610.91,1331.09,0.01,Debit Card,Online
T12334,2024-04-15,C2433,Ethan Wilson,18-25,Male,North America,Mexico,Mexico City,P303,Washing Machine,Appliances,1,239,194.21,44.79,0.05,Net Banking,Online
T12335,2024-03-16,C2434,Lucas Brown,18-25,Male,Africa,Kenya,Nairobi,P303,Washing Machine,Appliances,1,1885,1563.19,321.81,0.25,Cash,Online
T12336,2024-03-20,C2435,Rohan Gupta,36-50,Female,Europe,Germany,Berlin,P520,Microwave Oven,Appliances,3,5100,3838.06,1261.94,0.12,Credit Card,In-Store
T12337,2024-03-22,C2436,Maria Gomez,50+,Male,South America,Argentina,Buenos Aires,P101,Laptop,Electronics,2,1404,1204.74,199.26,0.24,Credit Card,Online
T12338,2024-03-27,C2437,Emily Clark,18-25,Female,Europe,Germany,Berlin,P402,Monitor,Electronics,3,1080,673.49,406.51,0.04,Cash,In-Store
T12339,2024-03-03,C2438,Daniel Wong,26-35,Male,South America,Brazil,São Paulo,P402,Monitor,Electronics,3,2607,1666.6,940.4,0.17,UPI,In-Store
T12340,2024-03-12,C2439,John Carter,36-50,Other,Africa,Egypt,Cairo,P101,Laptop,Electronics,1,1439,1170.63,268.37,0.05,Credit Card,In-Store
T12341,2024-02-22,C2440,John Carter,50+,Other,North America,USA,Chicago,P303,Washing Machine,Appliances,4,2852,2483.89,368.11,0.22,Cash,In-Store
T12342,2024-04-12,C2441,Meera Iyer,36-50,Female,South America,Chile,Santiago,P101,Laptop,Electronics,3,1869,1220.71,648.29,0.11,UPI,Online
T12343,2024-04-26,C2442,Sarah Miller,18-25,Female,Africa,Egypt,Cairo,P101,Laptop,Electronics,1,219,183.03,35.97,0.12,Net Banking,In-Store
T12344,2024-03-12,C2443,Aditi Sharma,50+,Male,South America,Argentina,Buenos Aires,P101,Laptop,Electronics,4,2032,1423.62,608.38,0.15,Credit Card,Online
T12345,2024-03-30,C2444,Sonia Patel,36-50,Female,South America,Brazil,São Paulo,P112,Mobile Phone,Electronics,3,2595,1988.67,606.33,0.04,Debit Card,Online
T12346,2024-04-28,C2445,Aditi Sharma,26-35,Other,Africa,South Africa,Johannesburg,P205,Headphones,Accessories,2,844,729.17,114.83,0.01,Net Banking,In-Store
T12347,2024-01-06,C2446,Meera Iyer,18-25,Male,South America,Argentina,Buenos Aires,P112,Mobile Phone,Electronics,4,2532,1874.59,657.41,0.16,Debit Card,Online
T12348,2024-01-14,C2447,Lucas Brown,50+,Male,Africa,Egypt,Cairo,P402,Monitor,Electronics,4,2928,2489.51,438.49,0.12,UPI,Online
T12349,2024-03-21,C2448,Sonia Patel,50+,Other,North America,Canada,Toronto,P402,Monitor,Electronics,4,4804,3339.63,1464.37,0.07,UPI,Online
T12350,2024-02-22,C2449,Aditi Sharma,36-50,Male,Europe,Italy,Milan,P402,Monitor,Electronics,1,1527,1157.99,369.01,0.25,Net Banking,Online
T12351,2024-01-24,C2450,Rohan Gupta,26-35,Other,North America,Canada,Toronto,P205,Headphones,Accessories,1,1473,986.94,486.06,0.11,Net Banking,In-Store
T12352,2024-03-25,C2451,Sonia Patel,26-35,Other,South America,Brazil,Rio,P112,Mobile Phone,Electronics,4,2124,1689.09,434.91,0.24,UPI,In-Store
T12353,2024-03-21,C2452,Maria Gomez,50+,Female,North America,Canada,Toronto,P101,Laptop,Electronics,2,1264,801.29,462.71,0.04,UPI,Online
T12354,2024-02-21,C2453,Priya Nair,26-35,Male,Europe,UK,London,P303,Washing Machine,Appliances,3,2541,1987.86,553.14,0.13,Debit Card,Online
T12355,2024-04-23,C2454,Rohan Gupta,18-25,Other,Asia,India,Bengaluru,P303,Washing Machine,Appliances,2,1318,858.32,459.68,0.06,Net Banking,In-Store
T12356,2024-04-08,C2455,Sarah Miller,18-25,Female,North America,Mexico,Mexico City,P303,Washing Machine,Appliances,3,3435,2412.08,1022.92,0.08,UPI,Online
T12357,2024-03-28,C2456,Michael Ross,50+,Other,Africa,South Africa,Cape Town,P205,Headphones,Accessories,3,5784,4949.73,834.27,0.06,Debit Card,In-Store
T12358,2024-04-01,C2457,Emily Clark,26-35,Male,Europe,Germany,Munich,P303,Washing Machine,Appliances,2,442,358.43,83.57,0.07,UPI,In-Store
T12359,2024-04-17,C2458,Natalie Reed,18-25,Female,Europe,Germany,Munich,P520,Microwave Oven,Appliances,3,861,673.13,187.87,0.02,Debit Card,Online
T12360,2024-01-19,C2459,Aditi Sharma,50+,Other,Africa,Kenya,Nairobi,P402,Monitor,Electronics,3,2367,1544.89,822.11,0.02,Cash,In-Store
T12361,2024-02-05,C2460,Emily Clark,36-50,Female,South America,Argentina,Buenos Aires,P101,Laptop,Electronics,2,3506,2576.82,929.18,0.21,Debit Card,In-Store
T12362,2024-03-03,C2461,Sonia Patel,36-50,Female,Asia,India,Bengaluru,P402,Monitor,Electronics,1,1510,1049.6,460.4,0.21,UPI,In-Store
T12363,2024-03-30,C2462,Ethan Wilson,26-35,Male,North America,Canada,Toronto,P205,Headphones,Accessories,2,1584,1346.0,238.0,0.21,Cash,Online
T12364,2024-02-06,C2463,Sonia Patel,50+,Other,Africa,South Africa,Johannesburg,P112,Mobile Phone,Electronics,1,579,435.94,143.06,0.09,Cash,In-Store
T12365,2024-01-01,C2464,Michael Ross,50+,Female,North America,Canada,Vancouver,P520,Microwave Oven,Appliances,4,3216,2891.63,324.37,0.19,Net Banking,In-Store
T12366,2024-03-31,C2465,Aditi Sharma,36-50,Other,Asia,UAE,Abu Dhabi,P205,Headphones,Accessories,4,2604,1599.86,1004.14,0.19,Credit Card,Online
T12367,2024-04-16,C2466,Aditi Sharma,18-25,Male,Asia,Japan,Tokyo,P112,Mobile Phone,Electronics,4,3944,2543.72,1400.28,0.14,Cash,In-Store
T12368,2024-01-14,C2467,Natalie Reed,50+,Male,South America,Argentina,Buenos Aires,P520,Microwave Oven,Appliances,4,2628,2292.57,335.43,0.1,Debit Card,Online
T12369,2024-02-27,C2468,Jake Turner,26-35,Other,South America,Chile,Santiago,P303,Washing Machine,Appliances,4,2916,1851.85,1064.15,0.25,Credit Card,In-Store
T12370,2024-02-01,C2469,Priya Nair,36-50,Female,Europe,Italy,Milan,P402,Monitor,Electronics,4,1224,745.56,478.44,0.18,Net Banking,In-Store
T12371,2024-02-22,C2470,Rohan Gupta,50+,Female,Africa,South Africa,Johannesburg,P520,Microwave Oven,Appliances,4,5928,5090.55,837.45,0.24,Cash,In-Store
T12372,2024-03-18,C2471,John Carter,50+,Other,Africa,Kenya,Nairobi,P112,Mobile Phone,Electronics,1,436,305.26,130.74,0.18,UPI,In-Store
T12373,2024-03-24,C2472,Priya Nair,26-35,Female,North America,Mexico,Monterrey,P402,Monitor,Electronics,3,768,523.02,244.98,0.05,Cash,Online
T12374,2024-04-14,C2473,Meera Iyer,50+,Other,North America,Canada,Vancouver,P520,Microwave Oven,Appliances,4,3368,2283.57,1084.43,0.15,Debit Card,In-Store
T12375,2024-04-06,C2474,Aditi Sharma,36-50,Female,Europe,Germany,Munich,P205,Headphones,Accessories,2,2430,2083.97,346.03,0.03,UPI,Online
T12376,2024-03-20,C2475,Meera Iyer,50+,Female,North America,Canada,Vancouver,P303,Washing Machine,Appliances,2,368,319.77,48.23,0.16,Cash,Online
T12377,2024-04-24,C2476,Lucas Brown,50+,Female,Africa,Egypt,Cairo,P520,Microwave Oven,Appliances,3,3642,3217.69,424.31,0.04,Net Banking,Online
T12378,2024-02-26,C2477,Emily Clark,18-25,Male,Asia,Singapore,Singapore,P303,Washing Machine,Appliances,2,936,798.42,137.58,0.05,Cash,Online
T12379,2024-04-02,C2478,Ethan Wilson,50+,Other,South America,Brazil,Rio,P520,Microwave Oven,Appliances,3,5274,4590.73,683.27,0.07,Credit Card,Online
T12380,2024-04-28,C2479,Meera Iyer,36-50,Female,Asia,India,Bengaluru,P402,Monitor,Electronics,2,1496,1325.45,170.55,0.03,UPI,Online
T12381,2024-01-27,C2480,Jake Turner,26-35,Male,Asia,Japan,Osaka,P402,Monitor,Electronics,3,2691,2392.88,298.12,0.02,Cash,In-Store
T12382,2024-02-13,C2481,Maria Gomez,50+,Other,Africa,Kenya,Nairobi,P205,Headphones,Accessories,2,1666,1221.31,444.69,0.04,Cash,In-Store
T12383,2024-04-13,C2482,Emily Clark,36-50,Female,South America,Argentina,Buenos Aires,P112,Mobile Phone,Electronics,3,5034,4042.97,991.03,0.13,Net Banking,Online
T12384,2024-04-26,C2483,Ethan Wilson,18-25,Other,Africa,South Africa,Johannesburg,P101,Laptop,Electronics,3,1056,757.77,298.23,0.12,Net Banking,In-Store
T12385,2024-01-09,C2484,Natalie Reed,26-35,Female,South America,Brazil,São Paulo,P520,Microwave Oven,Appliances,4,4352,3024.42,1327.58,0.01,UPI,Online
T12386,2024-04-10,C2485,Priya Nair,26-35,Female,Asia,Singapore,Singapore,P101,Laptop,Electronics,3,2283,1721.75,561.25,0.06,Cash,Online
T12387,2024-03-16,C2486,Aditi Sharma,26-35,Other,Europe,France,Lyon,P402,Monitor,Electronics,4,1684,1414.18,269.82,0.22,Net Banking,In-Store
T12388,2024-04-26,C2487,Maria Gomez,36-50,Male,Europe,France,Lyon,P520,Microwave Oven,Appliances,1,431,282.63,148.37,0.24,UPI,In-Store
T12389,2024-03-08,C2488,Priya Nair,26-35,Other,North America,Canada,Toronto,P101,Laptop,Electronics,4,5400,3465.66,1934.34,0.01,UPI,In-Store
T12390,2024-01-03,C2489,Jake Turner,36-50,Female,Asia,UAE,Abu Dhabi,P112,Mobile Phone,Electronics,4,1424,986.54,437.46,0.07,Net Banking,Online
T12391,2024-03-14,C2490,Natalie Reed,36-50,Other,North America,Mexico,Monterrey,P205,Headphones,Accessories,2,1564,1262.55,301.45,0.2,Credit Card,In-Store
T12392,2024-01-17,C2491,Jake Turner,26-35,Male,Asia,Singapore,Singapore,P402,Monitor,Electronics,1,1645,1439.02,205.98,0.07,Cash,In-Store
T12393,2024-03-25,C2492,Rohan Gupta,36-50,Male,Europe,Italy,Milan,P112,Mobile Phone,Electronics,3,3753,2760.81,992.19,0.21,Debit Card,Online
T12394,2024-02-08,C2493,Maria Gomez,26-35,Male,South America,Argentina,Buenos Aires,P205,Headphones,Accessories,1,1309,884.44,424.56,0.24,UPI,Online
T12395,2024-03-22,C2494,Daniel Wong,50+,Female,Africa,South Africa,Cape Town,P101,Laptop,Electronics,3,2895,2046.6,848.4,0.04,Cash,In-Store
T12396,2024-03-16,C2495,Priya Nair,36-50,Other,South America,Brazil,São Paulo,P205,Headphones,Accessories,2,336,217.4,118.6,0.11,UPI,In-Store
T12397,2024-01-26,C2496,Daniel Wong,18-25,Other,North America,Canada,Vancouver,P112,Mobile Phone,Electronics,2,2162,1585.25,576.75,0.2,Cash,In-Store
T12398,2024-01-31,C2497,Lucas Brown,26-35,Female,Asia,UAE,Abu Dhabi,P112,Mobile Phone,Electronics,1,1561,1390.21,170.79,0.02,UPI,In-Store
T12399,2024-02-04,C2498,Lucas Brown,36-50,Female,North America,Mexico,Mexico City,P101,Laptop,Electronics,1,604,505.07,98.93,0.14,Credit Card,In-Store
T12400,2024-02-16,C2499,Maria Gomez,26-35,Male,South America,Argentina,Buenos Aires,P303,Washing Machine,Appliances,4,1464,1003.73,460.27,0.24,UPI,Online
T12401,2024-02-03,C2500,Michael Ross,18-25,Other,Asia,Singapore,Singapore,P112,Mobile Phone,Electronics,4,3656,2836.16,819.84,0.17,UPI,In-Store
T12402,2024-01-30,C2501,Lucas Brown,50+,Female,Africa,Kenya,Nairobi,P101,Laptop,Electronics,4,3184,2478.58,705.42,0.08,Net Banking,Online
T12403,2024-03-20,C2502,Sonia Patel,18-25,Other,Africa,Kenya,Nairobi,P101,Laptop,Electronics,4,6912,4922.0,1990.0,0.1,Credit Card,In-Store
T12404,2024-02-13,C2503,Lucas Brown,18-25,Female,Asia,India,Delhi,P402,Monitor,Electronics,4,4864,4318.69,545.31,0.09,Cash,In-Store
T12405,2024-02-18,C2504,Sonia Patel,18-25,Other,Europe,Italy,Rome,P101,Laptop,Electronics,1,320,230.94,89.06,0.17,Debit Card,In-Store
T12406,2024-01-15,C2505,Rohan Gupta,26-35,Male,Africa,Egypt,Cairo,P402,Monitor,Electronics,2,1248,856.7,391.3,0.06,Debit Card,In-Store
T12407,2024-04-14,C2506,Emily Clark,36-50,Other,Europe,France,Paris,P303,Washing Machine,Appliances,1,101,87.79,13.21,0.16,Net Banking,Online
T12408,2024-04-29,C2507,John Carter,18-25,Male,Europe,UK,London,P303,Washing Machine,Appliances,4,3696,2542.19,1153.81,0.02,UPI,Online
T12409,2024-01-04,C2508,Ethan Wilson,18-25,Other,Europe,Germany,Berlin,P112,Mobile Phone,Electronics,1,694,509.71,184.29,0.07,Net Banking,In-Store
T12410,2024-03-20,C2509,Rohan Gupta,18-25,Male,Asia,Singapore,Singapore,P205,Headphones,Accessories,1,1575,1027.55,547.45,0.05,Cash,Online
T12411,2024-04-19,C2510,Lucas Brown,36-50,Male,Africa,Kenya,Nairobi,P101,Laptop,Electronics,3,873,542.1,330.9,0.17,UPI,Online
T12412,2024-03-22,C2511,Maria Gomez,50+,Other,North America,Mexico,Mexico City,P205,Headphones,Accessories,4,2008,1381.88,626.12,0.05,Debit Card,In-Store
T12413,2024-03-22,C2512,Ethan Wilson,26-35,Other,Europe,UK,London,P112,Mobile Phone,Electronics,3,540,467.37,72.63,0.06,Cash,In-Store
T12414,2024-02-18,C2513,Priya Nair,18-25,Male,South America,Brazil,Rio,P520,Microwave Oven,Appliances,1,112,71.83,40.17,0.19,Cash,In-Store
T12415,2024-04-14,C2514,Jake Turner,36-50,Female,South America,Brazil,São Paulo,P520,Microwave Oven,Appliances,1,64,51.28,12.72,0.21,Credit Card,Online
T12416,2024-01-03,C2515,Lucas Brown,26-35,Female,Europe,UK,Manchester,P112,Mobile Phone,Electronics,2,2666,2080.59,585.41,0.16,Net Banking,In-Store
T12417,2024-02-14,C2516,Sonia Patel,50+,Male,North America,Canada,Toronto,P303,Washing Machine,Appliances,3,1140,865.14,274.86,0.09,UPI,Online
T12418,2024-04-27,C2517,Jake Turner,50+,Other,Europe,UK,Manchester,P112,Mobile Phone,Electronics,1,436,261.78,174.22,0.12,UPI,In-Store
T12419,2024-01-26,C2518,Ethan Wilson,50+,Female,Asia,Japan,Osaka,P402,Monitor,Electronics,3,3309,2138.96,1170.04,0.11,Debit Card,Online
T12420,2024-03-04,C2519,Jake Turner,50+,Male,North America,Canada,Toronto,P112,Mobile Phone,Electronics,2,896,558.97,337.03,0.12,Net Banking,Online
T12421,2024-03-14,C2520,Emily Clark,26-35,Female,Africa,South Africa,Johannesburg,P205,Headphones,Accessories,4,6760,4903.97,1856.03,0.23,Net Banking,In-Store
T12422,2024-01-01,C2521,Natalie Reed,26-35,Other,South America,Argentina,Buenos Aires,P101,Laptop,Electronics,2,726,632.25,93.75,0.1,UPI,In-Store
T12423,2024-04-11,C2522,Natalie Reed,50+,Male,North America,USA,New York,P205,Headphones,Accessories,4,1836,1155.42,680.58,0.0,Net Banking,In-Store
T12424,2024-04-26,C2523,Ethan Wilson,36-50,Male,Europe,Germany,Munich,P520,Microwave Oven,Appliances,1,434,370.36,63.64,0.15,Cash,Online
